"Maternal separation increases GABA(A) receptor-mediated modulation of norepinephrine release in the hippocampus of a rat model of ADHD, the spontaneously hypertensive rat","2013"
"Prediction and memory: A predictive coding account","2020"
"Hemodynamic response function (HRF) in epilepsy patients with hippocampal sclerosis and focal cortical dysplasia","2014"
"Novel Players in the Aging Synapse: Impact on Cognition","2019"
"Pathophysiogenesis of mesial temporal lobe epilepsy: is prevention of damage antiepileptogenic?","2014"
"Enhanced oscillatory activity in the hippocampal-prefrontal network is related to short-term memory function after early-life seizures","2011"
"A genetic model for understanding higher order visual processing: functional interactions of the ventral visual stream in Williams syndrome","2008"
"Genetic and phenotypic analysis of the mouse mutant mh2J, an Ap3d allele caused by IAP element insertion","2003"
"Calcium transient prevalence across the dendritic arbour predicts place field properties","2015"
"Inhibition of the mammalian target of rapamycin signaling pathway suppresses dentate granule cell axon sprouting in a rodent model of temporal lobe epilepsy","2009"
"Deficit of NMDA receptor activation in CA1 hippocampal area of aged rats is rescued by D-cycloserine","2007"
"Dietary energy substrates reverse early neuronal hyperactivity in a mouse model of Alzheimer's disease","2013"
"Hippocampal Injections of Oligomeric Amyloid β-peptide (1-42) Induce Selective Working Memory Deficits and Long-lasting Alterations of ERK Signaling Pathway","2016"
"Behavioural aspects of a modified crosstalk between basal ganglia and limbic system in Parkinson's disease","2016"
"Quantitative proteomics reveal antidepressant potential protein targets of xiaochaihutang in corticosterone induced model of depression","2019"
"Activation of large-conductance Ca(2+)-activated K(+) channels depresses basal synaptic transmission in the hippocampal CA1 area in APP (swe/ind) TgCRND8 mice","2010"
"Interpreting neuronal population activity by reconstruction: unified framework with application to hippocampal place cells","1998"
"Thinking through postoperative cognitive dysfunction: How to bridge the gap between clinical and pre-clinical perspectives","2012"
"Proximodistal Heterogeneity of Hippocampal CA3 Pyramidal Neuron Intrinsic Properties, Connectivity, and Reactivation during Memory Recall","2017"
"Adaptor Protein 2 (AP-2) complex is essential for functional axogenesis in hippocampal neurons","2017"
"Cerebral blood flow changes in limbic regions induced by unsolvable anagram tasks","1996"
"A pre-docking source for the power-law behavior of spontaneous quantal release: application to the analysis of LTP","2015"
"See-through Brains and Diffusion Tensor MRI Clarified Fiber Connections: A Preliminary Microstructural Study in a Mouse with Callosal Agenesis","2015"
"Facets of Theiler's Murine Encephalomyelitis Virus-Induced Diseases: An Update","2019"
"Structural dynamics of the cell nucleus: basis for morphology modulation of nuclear calcium signaling and gene transcription","2011"
"Replay and time compression of recurring spike sequences in the hippocampus","1999"
"A comparative analysis of the mobility of 45 proteins in the synaptic bouton","2020"
"Exercise Reverses Behavioral and Synaptic Abnormalities after Maternal Inflammation","2019"
"Hippocampal Network Dynamics during Rearing Episodes","2018"
"Intrinsic neurophysiological properties of hilar ectopic and normotopic dentate granule cells in human temporal lobe epilepsy and a rat model","2015"
"Alzheimer's Transgenic Model Is Characterized by Very Early Brain Network Alterations and β-CTF Fragment Accumulation: Reversal by β-Secretase Inhibition","2018"
"Distinct properties of two major excitatory inputs to hippocampal pyramidal cells: a computational study","2005"
"Transgenic mouse models of Alzheimer's disease","2000"
"Patterns of activation and de-activation associated with cue-guided spatial navigation: A whole-brain, voxel-based study","2017"
"Behavioral and neurochemical repercussions of hippocampal network activity blockade during the neonatal period","2005"
"Perinatal iron deficiency results in altered developmental expression of genes mediating energy metabolism and neuronal morphogenesis in hippocampus","2007"
"Coincident glutamatergic and cholinergic inputs transiently depress glutamate release at rat schaffer collateral synapses","2007"
"Infantile spasms in down syndrome: Rescue by knockdown of the GIRK2 channel","2016"
"Is connexin36 critical for GABAergic hypersynchronization in the hippocampus?","2011"
"Regional brain metabolism in a murine systemic lupus erythematosus model","2014"
"Viral interference with neuronal integrity: what can we learn from the Borna disease virus?","2011"
"Nociception-induced spatial and temporal plasticity of synaptic connection and function in the hippocampal formation of rats: a multi-electrode array recording","2009"
"Disinhibition of CA1 pyramidal cells by low-dose ketamine and other antagonists with rapid antidepressant efficacy","2018"
"A new method allowing long-term potentiation recordings in hippocampal organotypic slices","2017"
"Repeating spatial activations in human entorhinal cortex","2015"
"Emotion Regulation of Hippocampus Using Real-Time fMRI Neurofeedback in Healthy Human","2019"
"Comparison between spontaneous and kainate-induced gamma oscillations in the mouse hippocampus in vitro","2009"
"Activity-dependent formation of perforated synapses in cultured hippocampal neurons","1999"
"Characterizing hippocampal dynamics with MEG: A systematic review and evidence-based guidelines","2019"
"Nonuniform allocation of hippocampal neurons to place fields across all hippocampal subfields","2016"
"A role for synaptic and network plasticity in controlling epileptiform activity in CA1 in the kainic acid-lesioned rat hippocampus in vitro","1996"
"Autophagy and Akt/CREB signalling play an important role in the neuroprotective effect of nimodipine in a rat model of vascular dementia","2017"
"Nanodomain coupling between Ca2+ channels and Ca2+ sensors promotes fast and efficient transmitter release at a cortical GABAergic synapse","2008"
"Neurotoxicity mediated by aberrant patterns of synaptic activity between rat hippocampal neurons in culture","1998"
"Scn2a sodium channel mutation results in hyperexcitability in the hippocampus in vitro","2008"
"Genetic deletion of melanin-concentrating hormone neurons impairs hippocampal short-term synaptic plasticity and hippocampal-dependent forms of short-term memory","2015"
"Axonal morphometry of hippocampal pyramidal neurons semi-automatically reconstructed after in vivo labeling in different CA3 locations","2011"
"Neuron to astrocyte communication via cannabinoid receptors is necessary for sustained epileptiform activity in rat hippocampus","2012"
"Involvement of the Avian Dorsal Thalamic Nuclei in Homing Pigeon Navigation","2017"
"The ratio of 'deleted in colorectal cancer' to 'uncoordinated-5A' netrin-1 receptors on the growth cone regulates mossy fibre directionality","2010"
"Short-term episodes of hypoxia induce posthypoxic hyperexcitability and selective death of GABAergic hippocampal neurons","2013"
"Alterations of functional properties of hippocampal networks following repetitive closed-head injury","2016"
"Sirtuin 3 attenuates amyloid-β induced neuronal hypometabolism","2018"
"Spatial reversal learning defect coincides with hypersynchronous telencephalic BOLD functional connectivity in APP(NL-F/NL-F) knock-in mice","2018"
"Disrupted ERK signaling during cortical development leads to abnormal progenitor proliferation, neuronal and network excitability and behavior, modeling human neuro-cardio-facial-cutaneous and related syndromes","2012"
"Resting-state brain functional connectivity is altered in type 2 diabetes","2012"
"Heterogeneity of p53 dependent genomic responses following ethanol exposure in a developmental mouse model of fetal alcohol spectrum disorder","2017"
"Somato-dendritic decoupling as a novel mechanism for protracted cortical maturation","2016"
"Chemokine-ligands/receptors: multiplayers in traumatic spinal cord injury","2015"
"Clinical utility of structural connectomics in predicting memory in temporal lobe epilepsy","2020"
"The mechanism of rate remapping in the dentate gyrus","2010"
"[Chronic phosphoproteomic in temporal lobe epilepsy mouse models induced by kainic acid]","2019"
"Tau is required for progressive synaptic and memory deficits in a transgenic mouse model of α-synucleinopathy","2019"
"Relationships between default-mode network connectivity, medial temporal lobe structure, and age-related memory deficits","2015"
"Human neocortical oscillations exhibit theta phase differences between encoding and retrieval","2006"
"Conditioning by subthreshold synaptic input changes the intrinsic firing pattern of CA3 hippocampal neurons","2020"
"The effects of voluntary running on cerebrovascular morphology and spatial short-term memory in a mouse model of amyloidosis","2020"
"Hyperexcitability and seizures in the THY-Tau22 mouse model of tauopathy","2020"
"Tau-dependent Kv4.2 depletion and dendritic hyperexcitability in a mouse model of Alzheimer's disease","2015"
"Ketamine induced changes in regional cerebral blood flow, interregional connectivity patterns, and glutamate metabolism","2019"
"Alcohol Consumption, Brain Amyloid-β Deposition, and Brain Structural Integrity Among Older Adults Free of Dementia","2020"
"Hippocampal volume is reduced in schizophrenia and schizoaffective disorder but not in psychotic bipolar I disorder demonstrated by both manual tracing and automated parcellation (FreeSurfer)","2015"
"Intrinsic Cornu Ammonis Area 1 Theta-Nested Gamma Oscillations Induced by Optogenetic Theta Frequency Stimulation","2016"
"Functionally altered neurocircuits in a rat model of treatment-resistant depression show prominent role of the habenula","2014"
"A neural substrate in the human hippocampus for linking successive events","2010"
"Impairment of spatial memory accuracy improved by Cbr1 copy number resumption and GABA(B) receptor-dependent enhancement of synaptic inhibition in Down syndrome model mice","2020"
"Differences between ketamine's short-term and long-term effects on brain circuitry in depression","2019"
"Transcriptome profiling in engrailed-2 mutant mice reveals common molecular pathways associated with autism spectrum disorders","2013"
"Ventral and dorsal striatal dopamine efflux and behavior in rats with simple vs. co-morbid histories of cocaine sensitization and neonatal ventral hippocampal lesions","2010"
"Hippocampal synaptic and membrane function in the DBA/2J-mdx mouse model of Duchenne muscular dystrophy","2020"
"Relative Resilience of Cerebellar Purkinje Cells in a Cardiac Arrest/Resuscitation Rat Model","2020"
"Acute Ethanol Inhibition of γ Oscillations Is Mediated by Akt and GSK3β","2016"
"Intracellular Neuroprotective Mechanisms in Neuron-Glial Networks Mediated by Glial Cell Line-Derived Neurotrophic Factor","2019"
"An Image Based System Biology Approach for Alzheimer's Disease Pathway Analysis","2009"
"Syntaxin 1B regulates synaptic GABA release and extracellular GABA concentration, and is associated with temperature-dependent seizures","2020"
"On the formation of gamma-coherent cell assemblies by oriens lacunosum-moleculare interneurons in the hippocampus","2007"
"Excess Iron Enhances Purine Catabolism Through Activation of Xanthine Oxidase and Impairs Myelination in the Hippocampus of Nursing Piglets","2019"
"MeCP2 is critical for maintaining mature neuronal networks and global brain anatomy during late stages of postnatal brain development and in the mature adult brain","2012"
"Epilepsy surgery program in Tunisia: an example of a Tunisian French collaboration","2010"
"Cortical-striatal gene expression in neonatal hippocampal lesion (NVHL)-amplified cocaine sensitization","2013"
"REST regulation of gene networks in adult neural stem cells","2016"
"Impact of High-Fat Diet and Early Stress on Depressive-Like Behavior and Hippocampal Plasticity in Adult Male Rats","2018"
"Delayed coupling to feedback inhibition during a critical period for the integration of adult-born granule cells","2015"
"Synaptic Homeostasis and Restructuring across the Sleep-Wake Cycle","2015"
"Spatial learning deficits without hippocampal neuronal loss in a model of early-onset epilepsy","2001"
"Inhibitory Parvalbumin Basket Cell Activity is Selectively Reduced during Hippocampal Sharp Wave Ripples in a Mouse Model of Familial Alzheimer's Disease","2020"
"Hippocampal mRNA expression profiling in mice exposed to chronic unpredictable mild stress","2020"
"Age- and transgene-related changes in regional cerebral metabolism in PSAPP mice","2006"
"Outcome-dependent global similarity analysis of imbalanced core signaling pathways in ischemic mouse hippocampus","2012"
"Cellular mechanisms of desynchronizing effects of hypothermia in an in vitro epilepsy model","2012"
"Allopregnanolone decreases interictal spiking and fast ripples in an animal model of mesial temporal lobe epilepsy","2017"
"Isolated Primary Blast Inhibits Long-Term Potentiation in Organotypic Hippocampal Slice Cultures","2016"
"Neonatal inflammation produces selective behavioural deficits and alters N-methyl-D-aspartate receptor subunit mRNA in the adult rat brain","2008"
"Induction of the GABA cell phenotype: an in vitro model for studying neurodevelopmental disorders","2012"
"Normalization of Dyrk1A expression by AAV2/1-shDyrk1A attenuates hippocampal-dependent defects in the Ts65Dn mouse model of Down syndrome","2013"
"Development of kindling-prone and kindling-resistant rats: selective breeding and electrophysiological studies","1999"
"Local generation of fast ripples in epileptic brain","2002"
"Fornical Closed-Loop Stimulation for Alzheimer's Disease","2018"
"Improved method for MR microscopy of brain tissue cultured with the interface method combined with Lenz lenses","2018"
"Memory trace replay: the shaping of memory consolidation by neuromodulation","2015"
"Functional consequences of hippocampal neuronal ectopia in the apolipoprotein E receptor-2 knockout mouse","2008"
"At clinically relevant concentrations the anaesthetic/amnesic thiopental but not the anticonvulsant phenobarbital interferes with hippocampal sharp wave-ripple complexes","2007"
"Medial Ganglionic Eminence Progenitors Transplanted into Hippocampus Integrate in a Functional and Subtype-Appropriate Manner","2017"
"Spatial navigation. Disruption of the head direction cell network impairs the parahippocampal grid cell signal","2015"
"The in vivo topography of cortical changes in healthy aging and prodromal Alzheimer's disease","2013"
"[Brain and memory: new neurons to remember]","2015"
"AMPA GluA1-flip targeted oligonucleotide therapy reduces neonatal seizures and hyperexcitability","2017"
"Synapsin I deletion reduces neuronal damage and ameliorates clinical progression of experimental autoimmune encephalomyelitis","2018"
"Distinct resting-state brain activities in heroin-dependent individuals","2011"
"Status epilepticus induces increasing neuronal excitability and hypersynchrony as revealed by optical imaging","2011"
"Estrogen and the aging brain: an elixir for the weary cortical network","2010"
"Predictive value of cortical injury for the development of temporal lobe epilepsy in 21-day-old rats: an MRI approach using the lithium-pilocarpine model","2002"
"Visual and visuocognitive development in children born very prematurely","2007"
"Tissue plasminogen activator and urokinase plasminogen activator in human epileptogenic pathologies","2010"
"Grant Report on PREDICT-ADFTD: Multimodal Imaging Prediction of AD/FTD and Differential Diagnosis","2019"
"Up-regulated fractalkine (FKN) and its receptor CX3CR1 are involved in fructose-induced neuroinflammation: Suppression by curcumin","2016"
"Hippocampal hyperexcitability underlies enhanced fear memories in TgNTRK3, a panic disorder mouse model","2013"
"Aging alters neural activity at event boundaries in the hippocampus and Posterior Medial network","2020"
"Hippocampal networks habituate as novelty accumulates","2013"
"Acetylated tau in Alzheimer's disease: An instigator of synaptic dysfunction underlying memory loss: Increased levels of acetylated tau blocks the postsynaptic signaling required for plasticity and promotes memory deficits associated with tauopathy","2017"
"Seizure-induced oxidative stress in temporal lobe epilepsy","2015"
"Aragonite crystalline biomatrices support astrocytic tissue formation in vitro and in vivo","2006"
"Improved neuron culture using scaffolds made of three-dimensional PDMS micro-lattices","2018"
"Distinct neural generators of sensory gating in schizophrenia","2011"
"Theta phase segregation of input-specific gamma patterns in entorhinal-hippocampal networks","2014"
"Astrocytic BDNF and TrkB regulate severity and neuronal activity in mouse models of temporal lobe epilepsy","2020"
"Imaging and cognitive reserve studies predict dementia in presymptomatic Alzheimer's disease subjects","2014"
"Reorganization of the septohippocampal cholinergic fiber system in experimental epilepsy","2017"
"Dysfunctional epileptic neuronal circuits and dysmorphic dendritic spines are mitigated by platelet-activating factor receptor antagonism","2016"
"Altered expression of the voltage-gated calcium channel subunit α₂δ-1: a comparison between two experimental models of epilepsy and a sensory nerve ligation model of neuropathic pain","2014"
"Metabolite identification in fecal microbiota transplantation mouse livers and combined proteomics with chronic unpredictive mild stress mouse livers","2018"
"Insight into Ginkgo biloba L. Extract on the Improved Spatial Learning and Memory by Chemogenomics Knowledgebase, Molecular Docking, Molecular Dynamics Simulation, and Bioassay Validations","2020"
"Progressive Seizure Aggravation in the Repeated 6-Hz Corneal Stimulation Model Is Accompanied by Marked Increase in Hippocampal p-ERK1/2 Immunoreactivity in Neurons","2016"
"Activation of serotonin2A receptors in the medial septum-diagonal band of Broca complex enhanced working memory in the hemiparkinsonian rats","2015"
"Factors in creepy delayed neuronal death in hippocampus following brain ischemia-reperfusion injury with long-term survival","2010"
"Brain volume changes in gait control in patients with mild cognitive impairment compared to cognitively healthy individuals; GAIT study results","2016"
"Oscillatory dynamics in the hippocampus support dentate gyrus–CA3 coupling","2012"
"A small-molecule TrkB ligand restores hippocampal synaptic plasticity and object location memory in Rett syndrome mice","2017"
"Functional connectivity pattern during rest within the episodic memory network in association with episodic memory performance in bipolar disorder","2015"
"Modulation of encoding and retrieval by recollection and familiarity: mapping the medial temporal lobe networks","2011"
"Dendritic branch intersections are structurally regulated targets for efficient axonal wiring and synaptic clustering","2013"
"High-Content Screening for Protein-Protein Interaction Modulators Using Proximity Ligation Assay in Primary Neurons","2020"
"High-throughput sequencing analysis of lncRNAs in hippocampus tissues with hypoxic-ischemic brain damage","2018"
"Deep brain optical coherence tomography angiography in mice: in vivo, noninvasive imaging of hippocampal formation","2018"
"Synaptic ionotropic glutamate receptors and plasticity are developmentally altered in the CA1 field of Fmr1 knockout mice","2009"
"Effects of ginsenoside Rb1 on the stress-induced changes of BDNF and HSP70 expression in rat hippocampus","2014"
"The neurogenic effects of exogenous neuropeptide Y: early molecular events and long-lasting effects in the hippocampus of trimethyltin-treated rats","2014"
"The inhibitory effect of different patterns of low frequency stimulation on neuronal firing following epileptiform activity in rat hippocampal slices","2019"
"Two Anatomically and Computationally Distinct Learning Signals Predict Changes to Stimulus-Outcome Associations in Hippocampus","2016"
"Transplantation of GABAergic Interneuron Progenitor Attenuates Cognitive Deficits of Alzheimer's Disease Model Mice","2020"
"In the brain of mice, 3-iodothyronamine (T1AM) is converted into 3-iodothyroacetic acid (TA1) and it is included within the signaling network connecting thyroid hormone metabolites with histamine","2015"
"Nanodiamonds-induced effects on neuronal firing of mouse hippocampal microcircuits","2018"
"Functional connectivity of the left and right hippocampi: Evidence for functional lateralization along the long-axis using meta-analytic approaches and ultra-high field functional neuroimaging","2016"
"Long-term potentiation in rat hippocampal neurons is accompanied by spatially widespread changes in intrinsic oscillatory dynamics and excitability","2007"
"Preservation of GABAA receptor function by PTEN inhibition protects against neuronal death in ischemic stroke","2010"
"The transcription factor XBP1s restores hippocampal synaptic plasticity and memory by control of the Kalirin-7 pathway in Alzheimer model","2017"
"Tau-positive nuclear indentations in P301S tauopathy mice","2017"
"A computational approach towards the microscale mouse brain connectome from the mesoscale","2017"
"Inter-Strain Differences in Default Mode Network: A Resting State fMRI Study on Spontaneously Hypertensive Rat and Wistar Kyoto Rat","2016"
"Calcium permeable AMPA receptor-dependent long lasting plasticity of intrinsic excitability in fast spiking interneurons of the dentate gyrus decreases inhibition in the granule cell layer","2015"
"Capacity for Seeding and Spreading of Argyrophilic Grain Disease in a Wild-Type Murine Model; Comparisons With Primary Age-Related Tauopathy","2020"
"Preserved Hippocampal Glucose Metabolism on 18F-FDG PET after Transplantation of Human Umbilical Cord Blood-derived Mesenchymal Stem Cells in Chronic Epileptic Rats","2015"
"Pyk2 modulates hippocampal excitatory synapses and contributes to cognitive deficits in a Huntington's disease model","2017"
"Entorhinal-CA3 Dual-Input Control of Spike Timing in the Hippocampus by Theta-Gamma Coupling","2017"
"Axonal sprouting in commissurally projecting parvalbumin-expressing interneurons","2017"
"Cortical control of ocular saccades in humans: a model for motricity","2003"
"M-current inhibition rapidly induces a unique CK2-dependent plasticity of the axon initial segment","2017"
"Coordinated representational reinstatement in the human hippocampus and lateral temporal cortex during episodic memory retrieval","2019"
"Dopaminergic system and dream recall: An MRI study in Parkinson's disease patients","2016"
"Epileptiform spikes desynchronize and diminish fast (gamma) activity of the brain. An "anti-binding" mechanism?","2002"
"Neuroimaging Studies of Cognitive Function in Schizophrenia","2019"
"The performance of laminin-containing cryogel scaffolds in neural tissue regeneration","2011"
"Aberrant GABA(A) receptor expression in the dentate gyrus of the epileptic mutant mouse stargazer","2006"
"Functional connectivity MRI tracks memory networks after maze learning in rodents","2016"
"Effects of Dopamine and Serotonin Systems on Modulating Neural Oscillations in Hippocampus-Prefrontal Cortex Pathway in Rats","2016"
"Large-Scale Validation of the Paddling Pool Task in the Clockmaze for Studying Hippocampus-Based Spatial Cognition in Mice","2019"
"The cannabinoid receptor agonist WIN55.212 reduces consequences of status epilepticus in rats","2016"
"Elevated sleep spindle density after learning or after retrieval in rats","2006"
"Kinase Inhibitors with Antiepileptic Properties Identified with a Novel in Vitro Screening Platform","2019"
"Long-term chemogenetic suppression of spontaneous seizures in a mouse model for temporal lobe epilepsy","2019"
"Social stress in adolescents induces depression and brain-region-specific modulation of the transcription factor MAX","2016"
"Inactivation of the anterior cingulate reveals enhanced reliance on cortical networks for remote spatial memory retrieval after sequential memory processing","2014"
"Comparative Gene-Expression Analysis of Alzheimer's Disease Progression with Aging in Transgenic Mouse Model","2019"
"Preconfigured patterns are the primary driver of offline multi-neuronal sequence replay","2019"
"Targeting CD52 does not affect murine neuron and microglia function","2020"
"Blood content modulates the induction of heat shock proteins in the neurovascular network","2006"
"MitoTimer probe reveals the impact of autophagy, fusion, and motility on subcellular distribution of young and old mitochondrial protein and on relative mitochondrial protein age","2013"
"Identification of Parvalbumin Interneurons as Cellular Substrate of Fear Memory Persistence","2016"
"CNS-localized myeloid cells capture living invading T cells during neuroinflammation","2020"
"Fractionated low-dose exposure to ionizing radiation leads to DNA damage, epigenetic dysregulation, and behavioral impairment","2017"
"Nested sequences of hippocampal assemblies during behavior support subsequent sleep replay","2018"
"Grid cell mechanisms and function: contributions of entorhinal persistent spiking and phase resetting","2008"
"Inhibition of G9a/GLP Complex Promotes Long-Term Potentiation and Synaptic Tagging/Capture in Hippocampal CA1 Pyramidal Neurons","2017"
"Long-term potentiation and learning","1996"
"Dysregulation of Neuronal Genes by Fetal-Neonatal Iron Deficiency Anemia Is Associated with Altered DNA Methylation in the Rat Hippocampus","2019"
"Mechanism and treatment for learning and memory deficits in mouse models of Noonan syndrome","2014"
"Treatment with ginseng total saponins improves the neurorestoration of rat after traumatic brain injury","2014"
"Dynamic analyses of information encoding in neural ensembles","2004"
"Vertical Transmission of the Zika Virus Causes Neurological Disorders in Mouse Offspring","2018"
"Effect of gene dosage on single-cell hippocampal electrophysiology in a murine model of SSADH deficiency (gamma-hydroxybutyric aciduria)","2010"
"Eslicarbazepine acetate for the treatment of focal epilepsy: an update on its proposed mechanisms of action","2015"
"Spatial modules of coherent activity in pathway-specific LFPs in the hippocampus reflect topology and different modes of presynaptic synchronization","2014"
"Selective preservation of MeCP2 in catecholaminergic cells is sufficient to improve the behavioral phenotype of male and female Mecp2-deficient mice","2013"
"Single neuron firing properties impact correlation-based population coding","2012"
"Paired associate learning in children with neurofibromatosis type 1: implications for clinical trials","2013"
"Apoptotic neurodegeneration induced by ethanol in neonatal mice is associated with profound learning/memory deficits in juveniles followed by progressive functional recovery in adults","2004"
"Cognitive impairments and neuronal injury in different brain regions of a genetic rat model of absence epilepsy","2015"
"A glue-based, screw-free method for implantation of intra-cranial electrodes in young mice","2008"
"LGI1 acts presynaptically to regulate excitatory synaptic transmission during early postnatal development","2016"
"Regional Cellular Environment Shapes Phenotypic Variations of Hippocampal and Neocortical Chandelier Cells","2017"
"Metabolomic study of corticosterone-induced cytotoxicity in PC12 cells by ultra performance liquid chromatography-quadrupole/time-of-flight mass spectrometry","2016"
"Actions of brain-derived neurotrophic factor in slices from rats with spontaneous seizures and mossy fiber sprouting in the dentate gyrus","1999"
"Intact interleukin-10 receptor signaling protects from hippocampal damage elicited by experimental neurotropic virus infection of SJL mice","2018"
"JNK1 inhibition by Licochalcone A leads to neuronal protection against excitotoxic insults derived of kainic acid","2018"
"Human UCB-MSCs treatment upon intraventricular hemorrhage contributes to attenuate hippocampal neuron loss and circuit damage through BDNF-CREB signaling","2018"
"Contributions of adult neurogenesis to dentate gyrus network activity and computations","2019"
"Distinct disease-sensitive GABAergic neurons in the perirhinal cortex of Alzheimer's mice and patients","2020"
"Structural homo- and heterosynaptic plasticity in mature and adult newborn rat hippocampal granule cells","2018"
"Cognitive dysfunction in NF1 knock-out mice may result from altered vesicular trafficking of APP/DRD3 complex","2006"
"Neuroprotective effect of 5-HT1A receptor agonist, Bay X 3702, demonstrated in vitro and in vivo","1998"
"In vivo HMRS and lipidomic profiling reveals comprehensive changes of hippocampal metabolism during aging in mice","2016"
"Blockade of glutamatergic and GABAergic receptor channels by trimethyltin chloride","2005"
"System-based proteomic and metabonomic analysis of the Df(16)A(+/-) mouse identifies potential miR-185 targets and molecular pathway alterations","2017"
"Initiation of network bursts by Ca2+-dependent intrinsic bursting in the rat pilocarpine model of temporal lobe epilepsy","2001"
"Contributions of Hippocampus and Striatum to Memory-Guided Behavior Depend on Past Experience","2016"
"New insights into the role of hilar ectopic granule cells in the dentate gyrus based on quantitative anatomic analysis and three-dimensional reconstruction","2012"
"Dentate cannabinoid-sensitive interneurons undergo unique and selective strengthening of mutual synaptic inhibition in experimental epilepsy","2016"
"Protein kinases paralleling late-phase LTP formation in dorsal hippocampus in the rat","2014"
"Cerebrovascular disease influences functional and structural network connectivity in patients with amnestic mild cognitive impairment and Alzheimer's disease","2018"
"Dynamic expression of cadherins regulates vocal development in a songbird","2011"
"Anticonvulsant actions of gap junctional blockers in an in vitro seizure model","2002"
"Effect of connexin 36 blockers on the neuronal cytoskeleton and synaptic plasticity in kainic acid-kindled rats","2015"
"Experimental febrile seizures impair interastrocytic gap junction coupling in juvenile mice","2016"
"Network pharmacology-based strategy to investigate pharmacological mechanisms of Tinospora sinensis for treatment of Alzheimer's disease","2020"
"Dynamic seizure-related changes in extracellular signal-regulated kinase activation in a mouse model of temporal lobe epilepsy","2008"
"A Systematic Review of Evidence for a Role of Rest-Activity Rhythms in Dementia","2019"
"Longitudinal epigenetic predictors of amygdala:hippocampus volume ratio","2017"
"Pyramidal cell-interneuron interactions underlie hippocampal ripple oscillations","2014"
"Animal model of posterior cingulate cortex hypometabolism implicated in amnestic MCI and AD","2008"
"Neuro-overprotection? A functional evaluation of clomethiazole-induced neuroprotection following hypoxic-ischemic injury","2005"
"Regulatory BC1 RNA and the fragile X mental retardation protein: convergent functionality in brain","2010"
"Pilocarpine-induced epilepsy is associated with actin cytoskeleton reorganization in the mossy fiber-CA3 synapses","2014"
"Altered Synaptic Drive onto Birthdated Dentate Granule Cells in Experimental Temporal Lobe Epilepsy","2019"
"Sex-dependent changes in neuronal morphology and psychosocial behaviors after pediatric brain injury","2017"
"Optogenetic control of epileptiform activity","2009"
"Involvement of Potassium and Cation Channels in Hippocampal Abnormalities of Embryonic Ts65Dn and Tc1 Trisomic Mice","2015"
"Donecopride, a Swiss army knife with potential against Alzheimer's disease","2020"
"Structural Basis of Large-Scale Functional Connectivity in the Mouse","2017"
"Cholinergic modulation of cognition: insights from human pharmacological functional neuroimaging","2011"
"Early suppression of intracranial EEG signals predicts ischemic outcome in adult mice following hypoxia-ischemia","2011"
"The influence of biomechanical properties and cannabinoids on tumor invasion","2017"
"HAP1 Modulates Epileptic Seizures by Regulating GABA(A)R Function in Patients with Temporal Lobe Epilepsy and in the PTZ-Induced Epileptic Model","2020"
"Frontolimbic atrophy is associated with agitation and aggression in mild cognitive impairment and Alzheimer's disease","2013"
"Highly polygenic architecture of antidepressant treatment response: Comparative analysis of SSRI and NRI treatment in an animal model of depression","2017"
"Nefiracetam ameliorates associative learning impairment in the scopolamine-injected older rabbit","2002"
"Chronic restraint stress impairs endocannabinoid mediated suppression of GABAergic signaling in the hippocampus of adult male rats","2011"
"Roles of exogenous and endogenous FGF-2 in animal models of depression","2011"
"Dampened Slow Oscillation Connectivity Anticipates Amyloid Deposition in the PS2APP Mouse Model of Alzheimer's Disease","2019"
"Tau pathology does not affect experience-driven single-neuron and network-wide Arc/Arg3.1 responses","2014"
"Spatiotemporal visualization of long-term potentiation and depression in the hippocampal CA1 area","2005"
"Early Life Stress Associated With Increased Striatal N-Acetyl-Aspartate: Cerebrospinal Fluid Corticotropin-Releasing Factor Concentrations, Hippocampal Volume, Body Mass and Behavioral Correlates","2018"
"Select Atrophied Regions in Alzheimer disease (SARA): An improved volumetric model for identifying Alzheimer disease dementia","2020"
"Altered neuroimmunoendocrine communication during a condition of chronically increased brain corticotropin-releasing hormone drive","1998"
"Alternating predictive and short-term memory modes of entorhinal grid cells","2012"
"Multiple and plastic receptors mediate tonic GABAA receptor currents in the hippocampus","2005"
"Clique topology reveals intrinsic geometric structure in neural correlations","2015"
"A theory of joint attractor dynamics in the hippocampus and the entorhinal cortex accounts for artificial remapping and grid cell field-to-field variability","2020"
"GABAergic inhibition reduces the impact of synaptic excitation on somatic excitation","2019"
"Structural Analysis of Hippocampal Kinase Signal Transduction","2018"
"Ischemic insults direct glutamate receptor subunit 2-lacking AMPA receptors to synaptic sites","2006"
"Long-Term Stress Disrupts the Structural and Functional Integrity of GABAergic Neuronal Networks in the Medial Prefrontal Cortex of Rats","2018"
"Amyloid β induces interneuron-specific changes in the hippocampus of APPNL-F mice","2020"
"The striatum, the hippocampus, and short-term memory binding: Volumetric analysis of the subcortical grey matter's role in mild cognitive impairment","2020"
"Early life stress-induced histone acetylations correlate with activation of the synaptic plasticity genes Arc and Egr1 in the mouse hippocampus","2013"
"Tight Coupling of Astrocyte pH Dynamics to Epileptiform Activity Revealed by Genetically Encoded pH Sensors","2016"
